2020-08-28,1279.333993048,1,8,2555,25,99
2020-08-28,1005.777744419,1,8,2555,764,70
2020-08-28,1258.809179728,1,4,2555,710,72
2020-08-28,2268.652889115,1,4,2555,976,62
2020-08-29,4899.335337962,1,4,2555,1217,52
2020-09-24,7578.226933385,1,1,2555,1525,40
2020-10-09,4864.427694251,1,4,2555,1388,46
2020-10-24,2882.859494179,1,8,2555,1431,44
2020-10-31,3258.172692897,1,8,2555,1372,46
2020-11-23,393.825561522,1,8,1372,1099,20
2020-11-23,150.850980588,1,8,1099,1099,0
2020-11-24,152.835041466,1,8,1099,1099,0
2020-11-26,1175.03072066,1,8,2555,957,63
2020-11-27,1134.040791928,1,8,2555,971,62
2020-11-27,1152.337918758,1,8,2555,957,63
2020-11-27,1171.178558253,1,8,2555,957,63
