2020-08-06,159.91383747,1,1,6369,5423,15
2020-10-22,33691.110633524,1,2,78014,4789,94
2020-10-23,115.737016503,1,2,4789,4783,0
2020-10-24,116.632021937,1,2,4789,4783,0
