2020-07-23,187.053908006,4,4,2586,771,70
2020-08-04,176.109756513,1,8,2586,795,69
2020-08-04,10.556382958,1,8,795,755,5
2020-08-04,163.79440882,1,8,2586,756,71
2020-08-04,163.939936089,1,8,2586,617,76
2020-08-04,168.075429523,1,8,2586,819,68
2020-08-04,171.506452912,1,8,2586,613,76
2020-08-06,149.07459998,1,8,2586,611,76
2020-08-07,214.226270518,1,4,2586,679,74
2020-08-07,184.351719825,1,8,2586,752,71
2020-08-07,204.436976308,1,4,2586,754,71
2020-08-07,166.923445008,1,8,2586,774,70
2020-08-07,79.022654933,1,8,26,220,238
2020-08-08,73.607335871,1,8,26,220,238
2020-08-08,77.655032722,1,8,2586,747,71
2020-08-09,55.864926201,1,8,2586,775,70
2020-08-10,60.751494972,1,8,2586,683,74
2020-08-10,61.198786359,1,8,2586,739,71
2020-08-28,78.857082462,1,8,2586,683,74
2020-08-28,74.561263309,1,8,2586,683,74
2020-08-30,57.399021937,1,8,2586,677,74
2020-09-04,51.968417842,1,8,2586,791,69
2020-09-18,162.471974158,1,8,2586,564,78
2020-09-18,98.160975677,1,4,2586,1005,61
2020-09-18,77.718464507,1,4,2586,1005,61
2020-09-18,79.254688343,1,8,2586,1006,61
2020-09-18,141.266101674,1,8,2586,790,69
2020-10-01,124.929639883,1,8,2586,845,67
2020-10-05,144.793229878,1,8,2586,790,69
2020-10-09,199.875129669,1,2,2586,792,69
2020-10-13,144.437412937,1,8,2586,790,69
2020-10-21,238.483431796,1,8,2586,564,78
2020-10-31,195.734803199,1,8,2586,564,78
2020-10-31,533.031984552,1,1,2586,581,78
2020-11-01,0.382323418,1,1,2586,2131,18
2020-11-01,510.617266076,1,1,2586,581,78
2020-11-06,490.631724625,1,1,2586,581,78
2020-11-08,0.83218893,1,1,2586,2131,18
2020-11-08,348.882216869,1,1,2586,581,78
2020-11-19,101.279522297,1,8,2586,564,78
2020-11-19,125.369044122,1,8,2586,581,78
2020-11-24,323.038857937,1,8,2586,544,79
2020-11-24,335.834946835,1,8,2586,581,78
2020-11-24,321.954859886,1,8,2586,581,78
2020-11-24,314.50785048,1,8,2586,544,79
2020-11-24,335.976345605,1,8,2586,581,78
2020-11-24,105.404012191,1,8,2586,815,68
2020-11-24,108.413086614,1,8,2586,520,80
2020-11-26,91.844197071,1,8,2586,564,78
2020-11-26,298.997372245,1,8,2586,326,87
2020-11-26,307.756474804,1,8,2586,658,75
2020-11-26,70.710944309,1,8,2586,368,86
2020-11-27,67.950996392,1,8,2586,385,85
